,date,open,close,high,low,volume,volume_value,amplitude,volatility_ratio,volatility_price,change_rate
0,1999-01-04,2.05,2.04,2.08,2.04,918,1380799.88,1.95,-0.49,-0.01,0.09
1,1999-01-05,2.04,2.05,2.08,1.97,2014,2979939.25,5.39,0.49,0.01,0.2
2,1999-01-06,2.1,2.05,2.1,2.05,785,1184720.5,2.44,0.0,0.0,0.08
3,1999-01-07,2.05,2.09,2.14,2.02,2404,3669696.0,5.85,1.95,0.04,0.23
4,1999-01-08,2.1,2.14,2.15,2.1,2543,3924549.5,2.39,2.39,0.05,0.25
5,1999-01-11,2.16,2.12,2.18,2.1,1575,2431116.75,3.74,-0.93,-0.02,0.15
6,1999-01-12,2.14,2.17,2.23,2.14,7414,11703155.0,4.25,2.36,0.05,0.72
7,1999-01-13,2.15,2.18,2.22,2.12,4134,6522082.5,4.61,0.46,0.01,0.4
8,1999-01-14,2.23,2.29,2.35,2.21,16007,26177626.0,6.42,5.05,0.11,1.55
9,1999-01-15,2.3,2.27,2.38,2.26,13032,21501784.0,5.24,-0.87,-0.02,1.26
10,1999-01-18,2.29,2.47,2.5,2.29,30625,52222916.0,9.25,8.81,0.2,2.97
11,1999-01-19,2.46,2.55,2.57,2.44,37164,64642076.0,5.26,3.24,0.08,3.61
12,1999-01-20,2.56,2.52,2.57,2.49,19741,34708104.0,3.14,-1.18,-0.03,1.92
13,1999-01-21,2.5,2.64,2.65,2.48,21309,37973256.0,6.75,4.76,0.12,2.07
14,1999-01-22,2.65,2.57,2.72,2.57,24089,43708680.0,5.68,-2.65,-0.07,2.34
15,1999-01-25,2.58,2.46,2.6,2.46,21332,37351408.0,5.45,-4.28,-0.11,2.07
16,1999-01-26,2.43,2.43,2.52,2.43,15041,25964994.0,3.66,-1.22,-0.03,1.46
17,1999-01-27,2.43,2.45,2.5,2.4,10721,18367988.0,4.12,0.82,0.02,1.04
18,1999-01-28,2.46,2.47,2.55,2.45,6138,10662946.0,4.08,0.82,0.02,0.6
19,1999-01-29,2.46,2.42,2.46,2.4,6609,11243072.0,2.43,-2.02,-0.05,0.64
20,1999-02-01,2.39,2.39,2.43,2.38,5727,9642520.0,2.07,-1.24,-0.03,0.56
21,1999-02-02,2.4,2.52,2.55,2.39,7308,12543432.0,6.69,5.44,0.13,0.71
22,1999-02-03,2.52,2.54,2.65,2.49,20290,36210252.0,6.35,0.79,0.02,1.97
23,1999-02-04,2.54,2.45,2.54,2.44,6770,11693868.0,3.94,-3.54,-0.09,0.66
24,1999-02-05,2.41,2.42,2.48,2.4,5616,9600648.0,3.27,-1.22,-0.03,0.54
25,1999-02-08,2.39,2.39,2.48,2.38,4357,7415706.5,4.13,-1.24,-0.03,0.42
26,1999-02-09,2.42,2.52,2.53,2.42,9691,16872082.0,4.6,5.44,0.13,0.94
27,1999-03-01,2.53,2.61,2.67,2.52,17330,31188438.0,5.95,3.57,0.09,1.68
28,1999-03-02,2.61,2.57,2.62,2.52,6866,12179342.0,3.83,-1.53,-0.04,0.67
29,1999-03-03,2.58,2.61,2.63,2.54,6432,11513922.0,3.5,1.56,0.04,0.62
30,1999-03-04,2.61,2.63,2.76,2.61,17650,32373728.0,5.75,0.77,0.02,1.71
31,1999-03-05,2.63,2.56,2.63,2.54,9307,16560488.0,3.42,-2.66,-0.07,0.9
32,1999-03-08,2.56,2.51,2.57,2.49,7507,13146451.0,3.13,-1.95,-0.05,0.73
33,1999-03-09,2.5,2.55,2.66,2.49,9045,16158852.0,6.77,1.59,0.04,0.88
34,1999-03-10,2.56,2.67,2.71,2.56,22887,41699788.0,5.88,4.71,0.12,2.22
35,1999-03-11,2.69,2.81,2.91,2.69,49511,93881176.0,8.24,5.24,0.14,4.8
36,1999-03-12,2.83,2.81,2.86,2.78,16216,30864234.0,2.85,0.0,0.0,1.57
37,1999-03-15,2.85,2.91,3.01,2.83,28411,56156888.0,6.41,3.56,0.1,2.76
38,1999-03-16,2.89,2.97,2.99,2.87,15528,30455416.0,4.12,2.06,0.06,1.51
39,1999-03-17,2.99,2.85,3.03,2.84,20538,40540104.0,6.4,-4.04,-0.12,1.99
40,1999-03-18,2.82,2.83,2.87,2.78,15910,30378808.0,3.16,-0.7,-0.02,1.54
41,1999-03-19,2.81,2.97,2.97,2.81,12326,24213388.0,5.65,4.95,0.14,1.2
42,1999-03-22,2.97,2.93,2.99,2.91,11612,22952444.0,2.69,-1.35,-0.04,1.13
43,1999-03-23,2.93,2.89,2.95,2.86,8228,15983207.0,3.07,-1.37,-0.04,0.8
44,1999-03-24,2.9,2.93,2.98,2.89,8859,17417282.0,3.11,1.38,0.04,0.86
45,1999-03-25,2.93,2.82,2.93,2.82,10779,20778214.0,3.75,-3.75,-0.11,1.05
46,1999-03-26,2.82,2.88,2.92,2.78,6770,13045892.0,4.96,2.13,0.06,0.66
47,1999-03-29,2.77,2.94,2.95,2.77,10135,19839926.0,6.25,2.08,0.06,0.98
48,1999-03-30,2.95,2.85,2.96,2.84,6733,13131005.0,4.08,-3.06,-0.09,0.65
49,1999-03-31,2.81,2.87,2.92,2.81,3780,7311886.5,3.86,0.7,0.02,0.37
50,1999-04-01,2.84,2.87,2.92,2.83,5109,9860279.0,3.14,0.0,0.0,0.5
51,1999-04-02,2.88,2.94,2.97,2.84,9928,19471056.0,4.53,2.44,0.07,0.96
52,1999-04-05,3.01,3.1,3.12,2.96,20634,42087924.0,5.44,5.44,0.16,2.0
53,1999-04-06,3.11,3.04,3.11,3.03,9519,19398950.0,2.58,-1.94,-0.06,0.92
54,1999-04-07,3.03,2.96,3.14,2.95,30047,60803808.0,6.25,-2.63,-0.08,2.91
55,1999-04-08,2.97,3.02,3.09,2.97,25044,50458992.0,4.05,2.03,0.06,2.43
56,1999-04-09,3.03,2.94,3.09,2.93,15758,31338052.0,5.3,-2.65,-0.08,1.53
57,1999-04-12,2.95,2.79,2.95,2.78,18193,34807096.0,5.78,-5.1,-0.15,1.76
58,1999-04-13,2.77,2.74,2.83,2.71,9882,18594292.0,4.3,-1.79,-0.05,0.96
59,1999-04-14,2.75,2.78,2.82,2.73,7527,14154117.0,3.28,1.46,0.04,0.73
60,1999-04-15,2.79,2.68,2.8,2.67,9542,17682796.0,4.68,-3.6,-0.1,0.93
61,1999-04-16,2.65,2.68,2.73,2.65,7518,13833607.0,2.99,0.0,0.0,0.73
62,1999-04-19,2.67,2.64,2.7,2.63,5412,9902055.0,2.61,-1.49,-0.04,0.53
63,1999-04-20,2.63,2.59,2.66,2.53,14358,25549140.0,4.92,-1.89,-0.05,1.39
64,1999-04-21,2.58,2.45,2.58,2.44,10069,17526938.0,5.41,-5.41,-0.14,0.98
65,1999-04-22,2.42,2.44,2.52,2.33,8913,15156956.0,7.76,-0.41,-0.01,0.86
66,1999-04-23,2.45,2.48,2.52,2.42,6372,10962801.0,4.1,1.64,0.04,0.62
67,1999-04-26,2.48,2.28,2.51,2.27,13530,22336510.0,9.68,-8.06,-0.2,1.31
68,1999-04-27,2.24,2.23,2.31,2.21,9154,14719889.0,4.39,-2.19,-0.05,0.89
69,1999-04-28,2.23,2.27,2.42,2.23,7262,11937185.0,8.52,1.79,0.04,0.7
70,1999-04-29,2.29,2.34,2.35,2.27,3998,6563389.0,3.52,3.08,0.07,0.39
71,1999-04-30,2.33,2.3,2.35,2.26,3986,6523208.5,3.85,-1.71,-0.04,0.39
72,1999-05-04,2.29,2.28,2.34,2.25,3300,5368443.0,3.91,-0.87,-0.02,0.32
73,1999-05-05,2.28,2.29,2.31,2.23,3426,5517202.5,3.51,0.44,0.01,0.33
74,1999-05-06,2.29,2.33,2.36,2.29,2466,4070795.5,3.06,1.75,0.04,0.24
75,1999-05-07,2.35,2.28,2.35,2.27,2258,3683373.0,3.43,-2.15,-0.05,0.22
76,1999-05-10,2.21,2.09,2.23,2.08,9190,14304446.0,6.58,-8.33,-0.19,0.89
77,1999-05-11,2.05,2.16,2.18,2.05,3713,5756034.0,6.22,3.35,0.07,0.36
78,1999-05-12,2.16,2.2,2.23,2.16,3443,5434197.5,3.24,1.85,0.04,0.33
79,1999-05-13,2.19,2.14,2.2,2.14,2583,4037410.75,2.73,-2.73,-0.06,0.25
80,1999-05-14,2.12,2.07,2.13,2.06,3706,5648037.5,3.27,-3.27,-0.07,0.36
81,1999-05-17,2.07,2.11,2.21,2.05,3258,5002128.5,7.73,1.93,0.04,0.32
82,1999-05-18,2.1,2.13,2.2,2.1,2559,3964989.5,4.74,0.95,0.02,0.25
83,1999-05-19,2.16,2.32,2.35,2.14,10646,17250332.0,9.86,8.92,0.19,1.03
84,1999-05-20,2.33,2.43,2.48,2.33,19095,32442616.0,6.47,4.74,0.11,1.85
85,1999-05-21,2.48,2.44,2.48,2.38,12591,21437660.0,4.12,0.41,0.01,1.22
86,1999-05-24,2.48,2.56,2.57,2.41,18050,31518368.0,6.56,4.92,0.12,1.75
87,1999-05-25,2.6,2.42,2.61,2.41,17572,30893128.0,7.81,-5.47,-0.14,1.7
88,1999-05-26,2.39,2.7,2.75,2.35,53197,96506744.0,16.53,11.57,0.28,5.16
89,1999-05-27,2.77,2.78,2.94,2.71,47951,91896528.0,8.52,2.96,0.08,4.65
90,1999-05-28,2.8,2.77,2.83,2.65,31804,59583072.0,6.47,-0.36,-0.01,3.09
91,1999-05-31,2.95,2.75,3.0,2.68,56827,109887200.0,11.55,-0.72,-0.02,5.51
92,1999-06-01,2.73,2.7,2.75,2.6,14989,27472992.0,5.45,-1.82,-0.05,1.45
93,1999-06-02,2.7,2.64,2.84,2.63,20030,36930376.0,7.78,-2.22,-0.06,1.94
94,1999-06-03,2.59,2.54,2.61,2.52,13908,24589412.0,3.41,-3.79,-0.1,1.35
95,1999-06-04,2.52,2.68,2.73,2.5,13390,24072042.0,9.06,5.51,0.14,1.3
96,1999-06-07,2.71,2.71,2.73,2.62,14808,27127042.0,4.1,1.12,0.03,1.44
97,1999-06-08,2.77,2.69,2.79,2.63,13949,25609116.0,5.9,-0.74,-0.02,1.35
98,1999-06-09,2.69,2.66,2.71,2.58,15852,28659444.0,4.83,-1.12,-0.03,1.54
99,1999-06-10,2.75,2.77,2.84,2.68,32840,62009856.0,6.02,4.14,0.11,3.19
100,1999-06-11,2.74,2.81,2.84,2.71,19155,36368276.0,4.69,1.44,0.04,1.86
101,1999-06-14,2.83,2.88,2.9,2.81,23816,45810956.0,3.2,2.49,0.07,2.31
102,1999-06-15,3.24,2.79,3.24,2.73,45002,90703576.0,17.71,-3.13,-0.09,4.37
103,1999-06-16,2.8,2.92,2.94,2.77,29548,57017496.0,6.09,4.66,0.13,2.87
104,1999-06-17,2.99,3.18,3.18,2.99,77467,159996240.0,6.51,8.9,0.26,7.51
105,1999-06-18,3.28,3.17,3.3,3.12,53950,114106720.0,5.66,-0.31,-0.01,5.23
106,1999-06-21,3.2,3.31,3.37,3.17,38984,83296936.0,6.31,4.42,0.14,3.78
107,1999-06-22,3.33,3.27,3.37,3.16,29732,63320608.0,6.34,-1.21,-0.04,2.88
108,1999-06-23,3.28,3.31,3.37,3.24,35007,75772488.0,3.98,1.22,0.04,3.4
109,1999-06-24,3.32,3.65,3.67,3.31,60743,139019328.0,10.88,10.27,0.34,5.89
110,1999-06-25,3.75,3.75,4.1,3.73,127910,323376704.0,10.14,2.74,0.1,12.41
111,1999-06-28,3.92,4.22,4.22,3.9,74335,190110368.0,8.53,12.53,0.47,7.21
112,1999-06-29,4.31,4.66,4.68,4.31,91495,257353696.0,8.77,10.43,0.44,8.88
113,1999-07-01,4.11,4.11,4.13,4.11,8481,21982758.0,0.43,-11.8,-0.55,0.82
114,1999-07-02,4.15,3.92,4.28,3.67,59659,148689504.0,14.84,-4.62,-0.19,5.79
115,1999-07-05,3.92,3.84,4.1,3.73,35309,87677552.0,9.44,-2.04,-0.08,3.43
116,1999-07-06,3.75,3.42,3.9,3.39,32443,76098880.0,13.28,-10.94,-0.42,3.15
117,1999-07-07,3.41,3.72,3.75,3.35,28902,65698112.0,11.7,8.77,0.3,2.8
118,1999-07-08,3.75,3.72,3.82,3.66,20976,50280932.0,4.3,0.0,0.0,2.03
119,1999-07-09,3.71,3.75,3.88,3.66,16891,40945312.0,5.91,0.81,0.03,1.64
120,1999-07-12,3.75,3.63,3.82,3.56,11880,27962572.0,6.93,-3.2,-0.12,1.15
121,1999-07-13,3.59,3.42,3.62,3.35,16029,36009276.0,7.44,-5.79,-0.21,1.55
122,1999-07-14,3.41,3.63,3.66,3.41,13509,30881758.0,7.31,6.14,0.21,1.31
123,1999-07-15,3.65,3.51,3.65,3.5,11665,26675802.0,4.13,-3.31,-0.12,1.13
124,1999-07-16,3.51,3.26,3.51,3.18,28137,61124984.0,9.4,-7.12,-0.25,2.73
125,1999-07-19,3.14,2.98,3.14,2.97,17115,34685848.0,5.21,-8.59,-0.28,1.66
126,1999-07-20,2.98,3.36,3.36,2.95,25740,54430684.0,13.76,12.75,0.38,2.5
127,1999-07-21,3.43,3.55,3.64,3.41,39682,90934448.0,6.85,5.65,0.19,3.85
128,1999-07-22,3.54,3.26,3.54,3.25,18278,40392504.0,8.17,-8.17,-0.29,1.77
129,1999-07-23,3.26,3.35,3.44,3.26,8750,19246472.0,5.52,2.76,0.09,0.85
130,1999-07-26,3.39,3.37,3.43,3.33,5793,12767904.0,2.99,0.6,0.02,0.56
131,1999-07-27,3.37,3.38,3.41,3.33,5904,12982315.0,2.37,0.3,0.01,0.57
132,1999-07-28,3.37,3.37,3.44,3.33,5436,12023289.0,3.25,-0.3,-0.01,0.53
133,1999-07-29,3.37,3.46,3.49,3.31,6598,14516608.0,5.34,2.67,0.09,0.64
134,1999-07-30,3.5,3.41,3.5,3.38,3162,7026417.0,3.47,-1.45,-0.05,0.31
135,1999-08-02,3.41,3.39,3.47,3.35,5913,13104874.0,3.52,-0.59,-0.02,0.57
136,1999-08-03,3.4,3.34,3.45,3.32,5788,12679069.0,3.83,-1.47,-0.05,0.56
137,1999-08-04,3.37,3.41,3.46,3.34,9032,20090502.0,3.59,2.1,0.07,0.88
138,1999-08-05,3.43,3.35,3.46,3.33,10544,23314122.0,3.81,-1.76,-0.06,1.02
139,1999-08-06,3.33,3.27,3.38,3.18,14928,31842720.0,5.97,-2.39,-0.08,1.45
140,1999-08-09,3.27,3.14,3.28,3.13,11140,23327208.0,4.59,-3.98,-0.13,1.08
141,1999-08-10,3.13,3.13,3.14,3.09,5969,12339880.0,1.59,-0.32,-0.01,0.58
142,1999-08-11,3.18,3.15,3.26,3.11,3743,7821153.5,4.79,0.64,0.02,0.36
143,1999-08-12,3.15,3.12,3.22,3.09,3215,6660317.0,4.13,-0.95,-0.03,0.31
144,1999-08-13,3.18,3.21,3.23,3.16,4390,9261614.0,2.24,2.88,0.09,0.43
145,1999-08-16,3.24,3.15,3.26,3.13,3672,7653264.0,4.05,-1.87,-0.06,0.36
146,1999-08-17,3.18,3.18,3.28,3.18,4470,9488016.0,3.17,0.95,0.03,0.43
147,1999-08-18,3.24,3.3,3.37,3.24,9183,19854802.0,4.09,3.77,0.12,0.89
148,1999-08-19,3.35,3.49,3.6,3.27,18942,42455984.0,10.0,5.76,0.19,1.84
149,1999-08-20,3.56,3.45,3.6,3.42,14491,32773004.0,5.16,-1.15,-0.04,1.41
150,1999-08-23,3.45,3.49,3.51,3.35,6631,12271652.0,4.64,1.16,0.04,0.54
151,1999-08-24,3.49,3.47,3.53,3.43,5552,10316216.0,2.87,-0.57,-0.02,0.45
152,1999-08-25,3.58,3.54,3.62,3.47,20930,39357380.0,4.32,2.02,0.07,1.69
153,1999-08-26,3.55,3.87,3.96,3.55,42028,84271440.0,11.58,9.32,0.33,3.4
154,1999-08-27,3.88,3.81,3.93,3.8,18400,36937264.0,3.36,-1.55,-0.06,1.49
155,1999-08-30,3.81,3.68,3.86,3.65,13084,25596994.0,5.51,-3.41,-0.13,1.06
156,1999-08-31,3.68,3.67,3.72,3.64,7839,15211770.0,2.17,-0.27,-0.01,0.63
157,1999-09-01,3.69,3.59,3.69,3.56,6450,12417415.0,3.54,-2.18,-0.08,0.52
158,1999-09-02,3.58,3.64,3.65,3.51,8287,15659663.0,3.9,1.39,0.05,0.67
159,1999-09-03,3.63,3.56,3.67,3.55,4606,8742302.0,3.3,-2.2,-0.08,0.37
160,1999-09-06,3.54,3.46,3.54,3.45,5628,10423928.0,2.53,-2.81,-0.1,0.45
161,1999-09-07,3.45,3.46,3.53,3.45,4431,8228119.5,2.31,0.0,0.0,0.36
162,1999-09-08,3.51,3.48,3.55,3.47,2676,4976635.5,2.31,0.58,0.02,0.22
163,1999-09-09,3.53,3.76,3.81,3.53,18256,35989536.0,8.05,8.05,0.28,1.48
164,1999-09-10,3.92,3.7,3.92,3.7,21267,42543936.0,5.85,-1.6,-0.06,1.72
165,1999-09-13,3.67,3.68,3.76,3.64,7663,14871140.0,3.24,-0.54,-0.02,0.62
166,1999-09-14,3.69,3.68,3.74,3.67,5504,10730068.0,1.9,0.0,0.0,0.44
167,1999-09-15,3.69,3.62,3.69,3.6,4221,8112282.0,2.45,-1.63,-0.06,0.34
168,1999-09-16,3.61,3.56,3.62,3.55,4557,8642233.0,1.93,-1.66,-0.06,0.37
169,1999-09-17,3.57,3.58,3.6,3.53,4605,8739645.0,1.97,0.56,0.02,0.37
170,1999-09-20,3.62,3.53,3.63,3.53,3603,6791040.5,2.79,-1.4,-0.05,0.29
171,1999-09-21,3.53,3.54,3.55,3.51,2919,5489023.5,1.13,0.28,0.01,0.24
172,1999-09-22,3.53,3.53,3.59,3.51,2777,5228153.0,2.26,-0.28,-0.01,0.22
173,1999-09-23,3.58,3.51,3.58,3.5,3268,6142897.0,2.27,-0.57,-0.02,0.26
174,1999-09-24,3.58,3.53,3.58,3.51,2753,5179280.5,1.99,0.57,0.02,0.22
